stationNumber,stationName,latitude,longitude,date,precip_in,hrrr_day1_in,hrrr_day2_in
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-17,0.0,0.003108828,0.0007481674
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-18,0.05,0.001727596,0.10294614
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-19,0.0,0.0020063769,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-20,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-21,0.94,0.87469584,0.62805057
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-22,0.0,0.016929597,0.11997711
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-23,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-24,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-25,0.0,0.00039282747,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-26,0.0,3.9335548e-05,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-27,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-28,0.18,0.0,0.00078565493
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-29,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-30,0.32,0.26900917,0.13276725
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-08-31,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-01,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-02,0.0,0.0,0.00039282747
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-04,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-05,0.05,0.0019683612,0.0023654127
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-06,0.0,0.012570478,0.00039282747
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-07,0.03,0.0066907387,0.01391924
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-08,1.07,0.2990304,0.23458557
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-09,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-10,0.0,0.0031468438,0.12228339
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-11,0.0,0.005906404,0.33622864
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-12,0.0,0.0,0.0011404669
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-13,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-14,0.0,0.00039282747,0.071959235
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-15,0.0,0.0,0.00039282747
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-16,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-17,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-18,1.15,0.03502923,0.0058966363
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-19,0.0,0.0031848592,0.0032297387
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-20,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-21,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-22,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-23,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-24,0.04,7.8671095e-05,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-25,0.68,0.42265412,0.36571157
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-26,2.12,0.16155188,2.0024064
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-27,0.0,0.0,0.0019683612
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-28,0.05,0.0058227167,0.006644275
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-29,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-09-30,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-01,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-02,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-04,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-05,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-06,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-07,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-08,0.0,0.0011827063,0.00078565493
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-09,1.22,0.35344547,1.4265747
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-10,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-11,0.0,0.001300713,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-12,0.0,0.0,0.005122861
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-13,2.42,1.4818466,0.7950997
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-14,3.06,1.4293555,2.4869442
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-15,0.71,0.48859552,0.12733787
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-16,0.0,0.0,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-17,0.0,0.0010620598,0.03809001
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-18,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-19,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-20,0.0,0.0,0.000432163
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-21,0.74,0.7359348,0.4897925
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-22,0.0,0.0,0.00078565493
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-23,0.12,0.02103475,0.040820267
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-24,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-25,0.03,0.0046294504,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-26,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-27,0.0,0.0,0.00078565493
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-28,0.04,0.012198771,0.09260591
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-29,0.02,0.0042881025,0.19197014
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-30,0.09,0.024062531,0.07149592
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-10-31,1.63,1.3426275,1.933656
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-01,0.0,0.0,0.00090339757
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-02,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-04,0.22,0.14984097,0.5538994
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-05,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-06,0.05,0.0,0.0003548119
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-07,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-08,0.03,0.0025554905,0.25264722
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-09,0.06,0.09444121,0.13679399
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-10,1.78,0.19627751,0.085754655
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-11,0.13,0.20146558,0.15455993
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-12,0.0,0.00070803985,0.0008249905
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-13,0.0,7.8671095e-05,0.010844203
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-14,0.01,0.019326689,0.0070397425
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-15,0.0,0.0,0.000432163
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-16,0.88,0.43147928,0.650894
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-17,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-18,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-19,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-20,0.0,0.0,0.016462058
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-21,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-22,0.01,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-23,0.47,0.21257167,0.0043337736
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-24,0.02,0.078366965,0.055078477
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-25,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-26,0.29,0.47772887,0.4196818
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-27,0.02,0.041583218,0.454457
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-28,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-29,0.0,7.8671095e-05,0.0057530217
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-11-30,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-01,0.98,0.39377365,0.26387024
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-02,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-03,0.95,1.0802501,0.9474745
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-04,0.0,0.001216498,0.0049729105
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-05,0.0,0.00015734219,0.0025174748
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-06,0.0,0.0,0.0024765555
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-07,0.03,0.00074869534,0.10523684
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-08,0.0,0.0,0.000432163
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-09,0.0,0.0,0.0007077759
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-10,0.03,0.013440613,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-11,0.01,0.011302237,0.084078275
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-12,0.0,3.9335548e-05,0.0006673843
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-13,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-14,0.19,0.12984136,0.086292416
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-15,0.15,0.2650466,0.25011757
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-16,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-17,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-18,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-19,0.09,0.021496216,0.011218814
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-20,0.52,0.35885978,0.45965856
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-21,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-22,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-23,0.0,0.0,0.049707457
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-24,0.13,0.19803573,0.2700285
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-25,0.02,0.0605873,0.114949554
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-26,0.01,0.0,0.00137912
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-27,0.27,0.1911676,0.09077694
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-28,0.01,0.018762792,0.024414439
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-29,0.27,0.34206668,0.7748184
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-30,0.3,0.3335034,0.66107374
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2025-12-31,0.0,0.0,0.00031494838
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-01,0.12,0.15982798,0.14245962
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-02,0.07,0.096210256,0.089868784
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-04,0.0,0.0,0.035507854
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-05,0.02,0.019033125,0.008067747
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-06,0.05,0.016487401,0.16267413
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-07,0.07,0.050135396,0.05439974
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-08,0.06,0.046805605,0.029486611
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-09,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-10,0.07,0.005305283,0.044327993
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-11,0.63,1.1208334,0.259283
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-12,0.01,0.010839978,0.293176
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-13,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-14,0.0,0.0,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-15,0.0,0.0017698356,0.074776605
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-16,0.0,0.012840812,0.019080643
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-17,0.0,0.0,0.030116772
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-18,0.0,0.014147068,0.03978962
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-19,0.84,0.49813902,0.91523945
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-20,0.0,0.037211426,0.013685603
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-21,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-22,0.0,0.0013347686,0.0047984086
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-23,0.0,0.00011827063,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-24,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-25,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-26,1.72,1.3780494,1.3908231
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-27,0.19,0.20333257,0.24175495
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-28,0.0,0.0024382758,0.0018865223
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-29,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-30,0.0,7.8671095e-05,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-01-31,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-01,0.01,0.0027165287,0.0263894
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-02,0.02,0.015925616,0.0154646775
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-04,0.0,0.0,0.0008260465
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-05,0.0,0.0,3.9335548e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-06,0.0,0.0022429181,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-07,0.0,0.007393499,0.0061849207
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-08,0.24,0.070860185,0.5490994
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-09,0.0,0.00023654127,0.00031468438
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-10,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-11,0.25,0.24299943,0.1914688
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-12,0.0,0.0008257825,0.0029124145
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-13,0.0,0.0,0.0039691944
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-14,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-15,0.0,0.0,7.8671095e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-16,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-17,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-18,0.0,0.00015734219,0.0053488426
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-19,0.15,0.16790946,0.52161574
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-20,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-21,0.51,0.4506449,0.6343699
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-22,0.0,0.009678128,0.062256556
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-23,0.83,0.7989857,0.75161994
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-24,2.51,1.3601567,1.6773788
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-25,0.0,0.0,0.0071551097
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-26,0.06,0.044617597,0.2560137
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-27,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-02-28,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-01,0.0,3.9335548e-05,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-02,0.02,0.0441065,0.072719544
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-03,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-04,0.72,0.7615615,0.35926077
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-05,0.0,3.9335548e-05,3.9335548e-05
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-06,0.99,0.99000126,0.6409788
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-07,0.11,0.07885193,0.21592891
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-08,0.02,0.045538947,0.058722954
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-09,0.01,0.013892048,0.046226922
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-10,0.0,0.00039414744,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-11,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-12,0.09,0.11293605,0.107678026
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-13,0.06,0.17353417,0.14289469
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-14,0.04,0.06545435,0.084236674
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-15,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-16,0.15,0.037925273,0.26803505
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-17,1.21,1.5160521,1.5895262
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-18,0.0,0.012063605,0.0028384952
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-19,0.0,0.0,0.00011827063
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-20,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-21,0.28,0.216317,0.102388576
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-22,0.0,0.0005124181,0.00026346897
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-23,1.47,1.0030419,1.0438422
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-24,0.74,0.7575741,0.22075607
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-25,0.0,0.0015765898,0.00047308253
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-26,0.01,0.0,0.0062894635
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-27,0.16,0.14459985,0.52355033
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-28,0.0,0.012190323,0.076151505
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-29,0.0,0.00082710246,0.021699758
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-30,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-03-31,0.03,0.0006673843,0.008515486
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-01,0.15,0.1359352,0.042301286
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-02,0.93,0.50977314,0.10537227
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-03,0.3,0.5269918,0.25010517
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-04,0.01,0.054977365,0.009989117
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-05,0.07,0.01806584,0.008853402
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-06,0.27,0.21561529,0.28706107
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-07,0.0,0.006226104,0.08147157
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-08,0.14,0.102785625,0.10675615
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-09,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-10,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-11,0.01,0.0002360133,0.0029155824
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-12,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-13,0.02,0.007220052,0.018583538
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-14,0.01,0.0038474917,0.016091142
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-15,0.08,0.0017740595,0.00067002425
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-16,0.41,0.19796658,0.28074598
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-17,0.0,0.054759305,0.0008257825
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-18,0.05,0.015023011,0.11685112
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-19,0.02,0.0100680515,0.006338567
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-20,0.17,0.12020467,0.3416316
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-21,0.35,0.0023989405,0.24252793
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-22,0.01,0.0,0.003305242
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-23,0.03,0.005348314,0.02790791
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-24,0.0,0.00019667773,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-25,0.0,0.0,0.0
MA-PL-63,Wareham 5.6 NE,41.800413009,-70.632944092,2026-04-26,0.0,0.0036157025,0.0027540163
